userid,gender,age,city,job,education
userid_020813,1,3,4,1,2.0
userid_020814,1,3,6,1,2.0
userid_020815,1,2,23,6,2.0
userid_020816,1,2,3,1,2.0
userid_020817,0,2,2,12,1.0
userid_020818,0,3,2,10,5.0
userid_020819,0,2,6,11,2.0
userid_020820,1,2,10,1,5.0
userid_020821,1,2,3,1,1.0
userid_020822,0,2,31,1,5.0
userid_020823,1,2,1,1,2.0
userid_020824,0,1,20,2,2.0
userid_020825,1,2,23,1,1.0
userid_020826,1,2,25,1,1.0
userid_020827,0,2,1,1,2.0
userid_020828,1,2,3,2,1.0
userid_020829,1,1,4,5,2.0
userid_020830,1,2,2,5,1.0
userid_020831,1,2,3,4,2.0
userid_020832,1,3,6,8,2.0
userid_020833,0,3,1,1,1.0
userid_020834,1,2,17,1,2.0
userid_020835,1,2,4,1,2.0
userid_020836,1,1,1,7,2.0
userid_020837,1,2,29,11,2.0
userid_020838,1,2,1,1,1.0
userid_020839,1,3,17,2,2.0
userid_020840,1,1,14,1,2.0
userid_020841,1,2,4,10,5.0
userid_020842,1,2,35,4,2.0
userid_020843,1,2,14,1,1.0
userid_020844,1,2,1,11,2.0
userid_020845,1,2,2,7,1.0
userid_020846,1,2,2,5,2.0
userid_020847,1,3,3,2,5.0
userid_020848,1,2,12,3,5.0
userid_020849,1,2,17,1,5.0
userid_020850,1,2,18,10,1.0
userid_020851,1,2,8,5,2.0
userid_020852,0,3,19,1,1.0
userid_020853,1,1,4,4,2.0
userid_020854,0,2,13,6,5.0
userid_020855,1,2,4,4,5.0
userid_020856,1,2,3,3,1.0
userid_020857,1,2,1,1,2.0
userid_020858,1,2,4,1,2.0
userid_020859,1,2,4,1,1.0
userid_020860,1,2,32,1,2.0
userid_020861,1,2,4,2,5.0
userid_020862,1,2,3,4,2.0
userid_020863,0,2,4,1,5.0
userid_020864,1,2,22,2,2.0
userid_020865,1,2,23,1,5.0
userid_020866,1,1,1,2,2.0
userid_020867,1,2,3,1,5.0
userid_020868,1,2,3,12,2.0
userid_020869,1,2,2,10,5.0
userid_020870,1,2,26,7,2.0
userid_020871,1,2,3,7,1.0
userid_020872,1,1,4,1,1.0
userid_020873,1,2,18,1,1.0
userid_020874,1,3,1,2,1.0
userid_020875,1,2,21,2,1.0
userid_020876,1,2,1,7,1.0
userid_020877,1,2,4,4,1.0
userid_020878,0,2,3,10,1.0
userid_020879,1,2,12,1,5.0
userid_020880,0,1,9,6,2.0
userid_020881,1,2,16,1,2.0
userid_020882,0,2,10,2,2.0
userid_020883,1,3,2,1,1.0
userid_020884,0,1,2,10,2.0
userid_020885,1,2,2,1,2.0
userid_020886,1,2,2,1,5.0
userid_020887,1,2,32,1,2.0
userid_020888,1,2,1,8,2.0
userid_020889,1,2,3,9,1.0
userid_020890,1,1,1,1,1.0
userid_020891,0,1,2,9,2.0
userid_020892,1,1,36,8,2.0
userid_020893,0,2,20,8,5.0
userid_020894,1,2,13,1,2.0
userid_020895,1,1,4,2,2.0
userid_020896,0,2,1,1,1.0
userid_020897,1,3,1,4,1.0
userid_020898,1,2,10,1,5.0
userid_020899,1,2,2,1,2.0
userid_020900,0,2,7,9,2.0
userid_020901,1,2,1,9,5.0
userid_020902,1,2,2,1,2.0
userid_020903,0,2,2,8,2.0
userid_020904,0,2,4,1,1.0
userid_020905,1,1,4,9,2.0
userid_020906,1,2,1,10,2.0
userid_020907,0,2,4,11,1.0
userid_020908,0,2,4,3,5.0
userid_020909,1,2,1,9,5.0
userid_020910,1,2,5,1,1.0
userid_020911,1,2,1,7,2.0
userid_020912,1,2,4,1,5.0
userid_020913,1,2,1,3,1.0
userid_020914,0,2,30,10,1.0
userid_020915,1,1,1,1,2.0
userid_020916,1,1,2,1,1.0
userid_020917,0,2,1,5,1.0
userid_020918,1,2,1,10,5.0
userid_020919,1,1,4,4,2.0
userid_020920,0,3,3,2,1.0
userid_020921,1,2,1,10,1.0
userid_020922,0,2,1,1,1.0
userid_020923,1,2,4,1,1.0
userid_020924,1,2,12,9,1.0
userid_020925,1,2,4,11,2.0
userid_020926,1,1,20,1,2.0
userid_020927,1,2,3,1,5.0
userid_020928,1,2,3,1,2.0
userid_020929,1,2,3,1,5.0
userid_020930,0,1,6,1,1.0
userid_020931,1,2,2,1,1.0
userid_020932,1,2,4,1,2.0
userid_020933,1,2,1,11,5.0
userid_020934,0,2,32,1,1.0
userid_020935,0,2,33,10,1.0
userid_020936,1,2,1,11,1.0
userid_020937,0,1,22,1,2.0
userid_020938,0,2,4,1,1.0
userid_020939,1,2,29,3,2.0
userid_020940,1,3,29,7,1.0
userid_020941,1,2,29,1,2.0
userid_020942,1,2,34,12,5.0
userid_020943,0,2,3,1,2.0
userid_020944,1,2,20,1,2.0
userid_020945,1,1,1,9,2.0
userid_020946,0,1,7,3,2.0
userid_020947,1,2,1,1,2.0
userid_020948,1,2,4,10,2.0
userid_020949,1,2,16,1,5.0
userid_020950,0,1,4,1,1.0
userid_020951,0,1,34,1,2.0
userid_020952,1,2,7,3,1.0
userid_020953,1,2,1,1,2.0
userid_020954,1,2,16,1,2.0
userid_020955,1,2,3,12,1.0
userid_020956,0,2,16,6,1.0
userid_020957,1,2,1,5,1.0
userid_020958,1,2,3,12,2.0
userid_020959,1,1,5,1,2.0
userid_020960,0,2,12,3,2.0
userid_020961,1,4,2,1,2.0
userid_020962,1,2,3,1,1.0
userid_020963,1,2,4,11,2.0
userid_020964,1,1,9,5,2.0
userid_020965,1,2,31,1,2.0
userid_020966,0,2,2,2,2.0
userid_020967,1,1,2,11,5.0
userid_020968,1,2,4,1,1.0
userid_020969,1,2,5,3,5.0
userid_020970,1,2,5,1,1.0
userid_020971,0,1,4,5,5.0
userid_020972,1,1,2,11,2.0
userid_020973,1,3,4,1,2.0
userid_020974,0,4,3,1,5.0
userid_020975,1,2,3,1,2.0
userid_020976,1,2,3,2,5.0
userid_020977,0,2,11,9,1.0
userid_020978,0,2,3,7,5.0
userid_020979,1,2,4,4,2.0
userid_020980,1,3,2,1,2.0
userid_020981,0,2,2,1,2.0
userid_020982,1,2,28,6,2.0
userid_020983,1,1,1,6,5.0
userid_020984,1,2,3,7,5.0
userid_020985,1,2,3,8,5.0
userid_020986,0,2,4,11,2.0
userid_020987,1,1,1,1,2.0
userid_020988,0,2,1,3,2.0
userid_020989,0,2,26,1,2.0
userid_020990,0,2,4,11,5.0
userid_020991,0,2,1,7,1.0
userid_020992,1,2,36,1,5.0
userid_020993,1,2,32,4,5.0
userid_020994,1,2,1,1,1.0
userid_020995,0,2,3,12,1.0
userid_020996,1,1,36,1,2.0
userid_020997,1,2,8,1,2.0
userid_020998,1,2,4,3,2.0
userid_020999,1,2,2,1,1.0
userid_021000,0,2,4,1,2.0
userid_021001,0,2,22,1,2.0
userid_021002,0,3,14,1,2.0
userid_021003,1,2,4,6,2.0
userid_021004,1,2,4,6,2.0
userid_021005,1,2,1,5,1.0
userid_021006,1,1,2,2,5.0
userid_021007,1,2,28,1,1.0
userid_021008,1,2,15,1,2.0
userid_021009,1,2,6,1,2.0
userid_021010,0,2,4,1,5.0
userid_021011,1,2,2,4,2.0
userid_021012,1,2,2,1,5.0
userid_021013,0,2,19,1,5.0
userid_021014,1,2,24,6,1.0
userid_021015,0,1,14,1,2.0
userid_021016,1,1,3,1,1.0
userid_021017,0,2,2,9,2.0
userid_021018,1,2,4,6,5.0
userid_021019,0,1,4,1,2.0
userid_021020,1,2,22,3,1.0
userid_021021,1,1,10,10,1.0
userid_021022,1,1,20,1,2.0
userid_021023,0,2,24,1,2.0
userid_021024,0,2,2,7,5.0
userid_021025,1,3,4,1,2.0
userid_021026,1,2,3,7,2.0
userid_021027,0,2,1,1,5.0
userid_021028,1,2,3,1,2.0
userid_021029,1,2,6,1,5.0
userid_021030,1,2,2,1,1.0
userid_021031,1,2,6,1,1.0
userid_021032,0,2,2,5,1.0
userid_021033,1,3,1,11,2.0
userid_021034,0,2,2,10,2.0
userid_021035,1,2,3,10,2.0
userid_021036,1,1,2,12,2.0
userid_021037,1,1,27,6,5.0
userid_021038,1,1,1,1,1.0
userid_021039,0,2,11,4,5.0
userid_021040,1,2,4,1,1.0
userid_021041,1,2,25,1,1.0
userid_021042,1,3,12,8,2.0
userid_021043,0,2,2,5,1.0
userid_021044,1,2,17,1,2.0
userid_021045,1,1,19,12,1.0
userid_021046,1,1,2,10,2.0
userid_021047,1,2,4,9,1.0
userid_021048,1,2,2,11,1.0
userid_021049,1,2,4,5,5.0
userid_021050,1,1,34,3,2.0
userid_021051,1,2,4,1,2.0
userid_021052,0,2,2,4,2.0
userid_021053,0,2,2,10,5.0
userid_021054,1,2,33,1,2.0
userid_021055,1,3,24,4,5.0
userid_021056,1,2,2,1,5.0
userid_021057,0,1,12,8,5.0
userid_021058,1,2,4,12,2.0
userid_021059,1,2,2,1,1.0
userid_021060,0,2,1,10,2.0
userid_021061,1,3,13,1,2.0
userid_021062,0,2,1,2,5.0
userid_021063,1,2,12,10,1.0
userid_021064,1,2,21,1,2.0
userid_021065,0,1,5,8,1.0
userid_021066,1,2,4,1,5.0
userid_021067,1,2,12,4,2.0
userid_021068,0,2,26,1,5.0
userid_021069,1,3,27,1,2.0
userid_021070,1,3,1,11,2.0
userid_021071,1,2,3,1,2.0
userid_021072,0,3,3,1,1.0
userid_021073,1,2,22,1,2.0
userid_021074,0,2,4,11,2.0
userid_021075,1,2,3,10,2.0
userid_021076,1,1,2,1,2.0
userid_021077,1,2,1,1,2.0
userid_021078,1,2,13,2,5.0
userid_021079,1,1,13,1,1.0
userid_021080,0,2,12,10,1.0
userid_021081,1,2,7,8,5.0
userid_021082,1,2,5,1,2.0
userid_021083,0,2,1,9,2.0
userid_021084,1,2,2,1,2.0
userid_021085,1,1,1,5,2.0
userid_021086,1,2,2,4,5.0
userid_021087,1,2,1,7,2.0
userid_021088,1,2,4,1,2.0
userid_021089,0,2,1,5,1.0
userid_021090,0,2,14,10,5.0
userid_021091,1,2,33,1,1.0
userid_021092,1,2,30,8,2.0
userid_021093,1,3,27,1,1.0
userid_021094,0,2,1,1,2.0
userid_021095,1,1,10,1,2.0
userid_021096,1,2,7,3,2.0
userid_021097,1,2,1,1,2.0
userid_021098,1,2,4,1,2.0
userid_021099,1,2,8,1,1.0
userid_021100,1,2,1,12,2.0
userid_021101,0,2,3,2,1.0
userid_021102,1,2,4,10,2.0
userid_021103,1,2,2,1,2.0
userid_021104,0,2,1,5,1.0
userid_021105,1,2,2,6,2.0
userid_021106,1,2,12,4,2.0
userid_021107,1,1,25,1,2.0
userid_021108,1,1,3,1,5.0
userid_021109,1,3,4,1,1.0
userid_021110,1,2,4,10,1.0
userid_021111,1,2,6,1,2.0
userid_021112,0,2,2,6,2.0
userid_021113,1,2,3,4,2.0
userid_021114,1,4,4,1,5.0
userid_021115,1,2,3,7,2.0
userid_021116,0,2,4,3,5.0
userid_021117,0,2,4,4,1.0
userid_021118,0,3,1,1,2.0
userid_021119,0,4,31,1,2.0
userid_021120,1,1,30,1,2.0
userid_021121,1,1,3,1,2.0
userid_021122,1,2,4,8,2.0
userid_021123,1,2,1,1,5.0
userid_021124,0,1,3,4,2.0
userid_021125,0,2,4,1,2.0
userid_021126,1,2,26,1,1.0
userid_021127,1,2,10,1,2.0
userid_021128,1,2,21,1,2.0
userid_021129,1,2,3,11,1.0
userid_021130,1,2,19,1,5.0
userid_021131,1,4,9,1,5.0
userid_021132,1,2,7,2,1.0
userid_021133,0,2,4,1,5.0
userid_021134,0,2,4,1,2.0
userid_021135,0,2,5,11,2.0
userid_021136,1,2,4,7,2.0
userid_021137,0,2,30,1,5.0
userid_021138,1,2,2,10,2.0
userid_021139,0,1,3,6,2.0
userid_021140,1,1,19,3,5.0
userid_021141,1,1,28,5,1.0
userid_021142,0,2,2,1,2.0
userid_021143,0,2,31,5,5.0
userid_021144,1,2,35,8,2.0
userid_021145,0,2,4,1,2.0
userid_021146,1,2,1,4,1.0
userid_021147,0,2,35,9,5.0
userid_021148,0,2,3,10,2.0
userid_021149,1,2,4,8,1.0
userid_021150,1,2,1,1,5.0
userid_021151,1,3,1,9,2.0
userid_021152,1,2,15,8,5.0
userid_021153,0,2,2,10,2.0
userid_021154,1,1,3,1,2.0
userid_021155,1,2,24,1,2.0
userid_021156,1,2,1,1,1.0
userid_021157,1,2,21,1,1.0
userid_021158,1,2,1,1,5.0
userid_021159,1,2,1,2,2.0
userid_021160,1,2,1,9,2.0
userid_021161,1,2,18,1,1.0
userid_021162,1,2,4,1,2.0
userid_021163,0,2,4,11,2.0
userid_021164,1,2,34,4,2.0
userid_021165,1,4,1,1,1.0
userid_021166,1,2,6,3,1.0
userid_021167,0,2,12,5,1.0
userid_021168,1,2,14,1,1.0
userid_021169,1,2,7,2,1.0
userid_021170,0,2,14,1,1.0
userid_021171,1,2,25,1,2.0
userid_021172,0,2,3,4,1.0
userid_021173,1,3,4,1,1.0
userid_021174,1,2,2,8,1.0
userid_021175,1,1,3,1,2.0
userid_021176,0,3,20,1,5.0
userid_021177,1,2,2,11,2.0
userid_021178,0,2,18,10,1.0
userid_021179,1,2,25,1,2.0
userid_021180,1,2,11,3,2.0
userid_021181,1,2,1,1,2.0
userid_021182,0,4,4,10,1.0
userid_021183,1,2,21,5,5.0
userid_021184,0,2,2,1,2.0
userid_021185,1,2,34,1,2.0
userid_021186,1,2,10,5,1.0
userid_021187,1,2,4,7,2.0
userid_021188,0,2,14,1,2.0
userid_021189,1,2,3,8,2.0
userid_021190,0,2,1,6,2.0
userid_021191,1,1,1,7,2.0
userid_021192,1,3,4,1,2.0
userid_021193,0,2,1,1,1.0
userid_021194,1,2,29,4,1.0
userid_021195,0,2,4,10,1.0
userid_021196,1,2,13,1,1.0
userid_021197,1,2,1,8,2.0
userid_021198,1,2,4,1,2.0
userid_021199,1,3,4,6,2.0
userid_021200,1,2,4,7,2.0
userid_021201,1,1,2,1,2.0
userid_021202,1,2,10,9,2.0
userid_021203,1,2,1,7,1.0
userid_021204,0,2,30,1,1.0
userid_021205,1,2,34,7,5.0
userid_021206,1,1,4,1,5.0
userid_021207,0,2,1,1,2.0
userid_021208,1,1,2,2,5.0
userid_021209,1,2,13,1,5.0
userid_021210,1,1,18,3,2.0
userid_021211,1,1,3,7,2.0
userid_021212,0,2,3,4,2.0
userid_021213,0,2,2,9,2.0
userid_021214,1,2,3,1,5.0
userid_021215,1,2,26,6,1.0
userid_021216,0,2,9,6,1.0
userid_021217,0,3,4,4,1.0
userid_021218,0,2,10,10,5.0
userid_021219,1,1,4,6,1.0
userid_021220,0,2,4,1,1.0
userid_021221,0,2,3,1,2.0
userid_021222,0,2,4,1,2.0
userid_021223,1,2,2,1,2.0
userid_021224,1,2,2,1,1.0
userid_021225,0,1,3,7,1.0
userid_021226,1,2,2,6,2.0
userid_021227,1,1,9,3,2.0
userid_021228,1,2,3,6,1.0
userid_021229,0,2,2,1,5.0
userid_021230,1,2,1,1,1.0
userid_021231,1,2,3,8,2.0
userid_021232,1,2,22,12,1.0
userid_021233,1,2,2,1,2.0
userid_021234,0,2,2,4,2.0
userid_021235,1,2,4,7,2.0
userid_021236,0,2,8,1,2.0
userid_021237,0,2,2,5,5.0
userid_021238,1,2,13,3,5.0
userid_021239,1,1,4,1,2.0
userid_021240,0,2,36,1,1.0
userid_021241,1,2,4,1,5.0
userid_021242,1,2,17,3,2.0
userid_021243,0,1,8,11,5.0
userid_021244,1,2,36,1,1.0
userid_021245,1,3,18,11,1.0
userid_021246,1,1,3,1,2.0
userid_021247,1,3,1,7,1.0
userid_021248,0,2,14,9,2.0
userid_021249,0,2,4,1,2.0
userid_021250,0,2,2,8,5.0
userid_021251,1,2,1,10,1.0
userid_021252,0,2,4,2,2.0
userid_021253,1,2,26,5,5.0
userid_021254,1,1,27,4,5.0
userid_021255,1,2,4,10,2.0
userid_021256,0,2,3,1,1.0
userid_021257,1,4,4,12,1.0
userid_021258,1,2,3,1,1.0
userid_021259,0,2,22,1,2.0
userid_021260,1,2,1,2,1.0
userid_021261,1,1,2,1,2.0
userid_021262,0,1,2,10,2.0
userid_021263,0,2,4,2,2.0
userid_021264,1,1,32,1,2.0
userid_021265,0,2,1,1,2.0
userid_021266,1,2,6,4,2.0
userid_021267,0,4,3,9,1.0
userid_021268,1,1,1,10,5.0
userid_021269,1,2,3,1,2.0
userid_021270,0,2,3,10,1.0
userid_021271,0,3,2,1,2.0
userid_021272,1,1,4,9,2.0
userid_021273,0,1,4,6,1.0
userid_021274,0,2,4,1,5.0
userid_021275,0,2,21,5,5.0
userid_021276,0,2,28,9,5.0
userid_021277,1,2,12,1,2.0
userid_021278,0,2,3,3,2.0
userid_021279,1,2,4,1,5.0
userid_021280,1,2,3,1,2.0
userid_021281,1,2,3,8,2.0
userid_021282,1,2,2,1,2.0
userid_021283,0,2,12,4,5.0
userid_021284,0,2,1,1,2.0
userid_021285,1,2,4,2,1.0
userid_021286,1,2,2,8,1.0
userid_021287,1,3,4,5,2.0
userid_021288,0,2,4,5,1.0
userid_021289,1,2,3,1,2.0
userid_021290,1,3,35,10,2.0
userid_021291,1,1,3,12,1.0
userid_021292,1,2,1,1,5.0
userid_021293,1,1,36,12,2.0
userid_021294,0,2,14,11,5.0
userid_021295,1,3,4,10,2.0
userid_021296,1,1,12,1,1.0
userid_021297,0,2,4,1,5.0
userid_021298,1,2,12,3,5.0
userid_021299,1,2,3,1,2.0
userid_021300,1,2,2,7,1.0
userid_021301,0,2,4,1,5.0
userid_021302,1,2,3,1,5.0
userid_021303,1,1,2,7,2.0
userid_021304,1,2,1,6,2.0
userid_021305,1,3,15,1,2.0
userid_021306,1,2,21,9,1.0
userid_021307,0,2,1,2,1.0
userid_021308,1,1,33,8,1.0
userid_021309,0,2,4,1,5.0
userid_021310,1,2,25,6,1.0
userid_021311,1,2,4,7,1.0
userid_021312,0,2,25,12,5.0
userid_021313,0,2,34,1,2.0
userid_021314,1,2,4,8,2.0
userid_021315,0,2,2,1,2.0
userid_021316,1,2,33,1,1.0
userid_021317,1,1,1,1,1.0
userid_021318,1,2,2,3,2.0
userid_021319,0,2,2,1,5.0
userid_021320,0,2,3,7,2.0
userid_021321,1,2,4,1,1.0
userid_021322,1,3,24,5,2.0
userid_021323,0,1,7,1,2.0
userid_021324,1,2,35,8,1.0
userid_021325,0,2,3,1,2.0
userid_021326,1,2,1,1,1.0
userid_021327,1,1,3,4,2.0
userid_021328,0,2,35,2,2.0
userid_021329,1,2,15,1,1.0
userid_021330,1,1,4,11,2.0
userid_021331,1,2,14,8,1.0
userid_021332,1,3,4,9,2.0
userid_021333,0,1,4,6,1.0
userid_021334,1,2,1,9,1.0
userid_021335,1,2,20,7,2.0
userid_021336,1,1,4,3,1.0
userid_021337,0,2,5,1,2.0
userid_021338,1,2,4,1,2.0
userid_021339,1,2,2,3,2.0
userid_021340,0,2,20,5,1.0
userid_021341,1,1,14,2,2.0
userid_021342,1,2,4,1,2.0
userid_021343,0,1,4,8,2.0
userid_021344,1,2,6,1,2.0
userid_021345,1,2,2,4,2.0
userid_021346,0,1,1,10,2.0
userid_021347,1,2,19,7,2.0
userid_021348,0,2,3,1,1.0
userid_021349,0,2,2,1,5.0
userid_021350,0,1,23,4,2.0
userid_021351,1,4,1,11,2.0
userid_021352,1,2,1,10,2.0
userid_021353,1,2,2,1,2.0
userid_021354,0,2,21,11,2.0
userid_021355,0,2,4,11,2.0
userid_021356,0,2,5,11,2.0
userid_021357,1,3,2,7,2.0
userid_021358,0,2,2,6,2.0
userid_021359,1,2,32,9,1.0
userid_021360,1,2,3,5,2.0
userid_021361,1,2,3,1,5.0
userid_021362,1,2,26,6,5.0
userid_021363,1,3,26,5,1.0
userid_021364,1,1,2,1,2.0
userid_021365,1,2,4,1,2.0
userid_021366,0,3,2,4,5.0
userid_021367,1,2,2,5,2.0
userid_021368,0,2,1,1,2.0
userid_021369,0,1,9,9,5.0
userid_021370,1,2,30,1,2.0
userid_021371,1,2,1,10,2.0
userid_021372,1,2,18,2,2.0
userid_021373,0,1,4,6,1.0
userid_021374,1,1,29,1,5.0
userid_021375,1,2,25,7,2.0
userid_021376,1,3,22,8,5.0
userid_021377,1,2,1,1,5.0
userid_021378,1,2,2,10,2.0
userid_021379,1,1,36,1,2.0
userid_021380,1,2,3,3,5.0
userid_021381,0,2,1,2,5.0
userid_021382,1,1,33,1,2.0
userid_021383,1,2,2,9,2.0
userid_021384,1,2,34,7,2.0
userid_021385,1,2,35,9,1.0
userid_021386,1,3,2,4,1.0
userid_021387,1,2,5,1,2.0
userid_021388,1,2,2,1,2.0
userid_021389,0,1,4,1,5.0
userid_021390,1,3,25,1,2.0
userid_021391,1,2,3,1,2.0
userid_021392,1,2,8,7,1.0
userid_021393,1,2,35,6,1.0
userid_021394,1,2,13,1,2.0
userid_021395,0,2,4,1,2.0
userid_021396,1,2,2,1,5.0
userid_021397,1,2,7,9,2.0
userid_021398,1,2,1,7,2.0
userid_021399,1,2,34,1,2.0
userid_021400,0,1,2,4,1.0
userid_021401,1,3,32,8,2.0
userid_021402,0,2,4,8,2.0
userid_021403,1,2,15,4,5.0
userid_021404,0,2,9,1,1.0
userid_021405,0,1,34,10,2.0
userid_021406,1,2,4,4,2.0
userid_021407,1,2,4,3,1.0
userid_021408,1,2,8,1,5.0
userid_021409,0,2,1,1,2.0
userid_021410,1,2,14,1,1.0
userid_021411,1,2,1,6,5.0
userid_021412,1,2,13,8,1.0
userid_021413,1,2,15,11,2.0
userid_021414,0,1,29,1,2.0
userid_021415,1,4,3,5,2.0
userid_021416,1,2,25,7,2.0
userid_021417,1,1,2,2,2.0
userid_021418,1,3,1,8,2.0
userid_021419,0,2,16,5,2.0
userid_021420,1,2,3,8,5.0
userid_021421,1,2,11,11,2.0
userid_021422,1,2,17,1,2.0
userid_021423,1,1,5,1,2.0
userid_021424,0,2,4,1,1.0
userid_021425,0,1,1,1,2.0
userid_021426,0,2,4,12,2.0
userid_021427,0,2,16,1,2.0
userid_021428,0,2,23,10,2.0
userid_021429,1,3,16,6,2.0
userid_021430,0,2,3,10,5.0
userid_021431,1,2,1,3,1.0
userid_021432,1,2,1,11,5.0
userid_021433,1,2,2,9,2.0
userid_021434,1,2,33,1,2.0
userid_021435,1,2,3,1,1.0
userid_021436,1,2,34,2,5.0
userid_021437,1,1,28,10,5.0
userid_021438,1,2,1,10,5.0
userid_021439,1,4,2,1,2.0
userid_021440,1,3,3,7,5.0
userid_021441,1,2,31,9,2.0
userid_021442,0,2,2,1,2.0
userid_021443,1,2,1,6,2.0
userid_021444,0,2,17,1,1.0
userid_021445,1,2,20,1,1.0
userid_021446,0,3,21,4,1.0
userid_021447,1,2,14,1,1.0
userid_021448,0,3,23,11,5.0
userid_021449,1,2,4,4,2.0
userid_021450,0,2,1,5,5.0
userid_021451,1,2,3,7,2.0
userid_021452,1,2,2,6,5.0
userid_021453,1,2,3,1,2.0
userid_021454,1,1,3,1,2.0
userid_021455,0,2,3,9,5.0
userid_021456,0,1,2,8,1.0
userid_021457,0,1,11,1,2.0
userid_021458,1,2,2,4,2.0
userid_021459,1,2,3,3,2.0
userid_021460,0,3,4,1,1.0
userid_021461,1,2,14,1,2.0
userid_021462,0,3,2,11,2.0
userid_021463,1,1,19,1,2.0
userid_021464,0,3,4,12,5.0
userid_021465,1,3,24,1,1.0
userid_021466,1,2,2,3,2.0
userid_021467,1,2,25,2,1.0
userid_021468,1,2,2,5,2.0
userid_021469,1,3,2,7,2.0
userid_021470,0,2,1,1,2.0
userid_021471,0,2,9,3,2.0
userid_021472,1,2,31,11,2.0
userid_021473,1,2,1,1,1.0
userid_021474,1,3,2,1,1.0
userid_021475,1,3,2,10,5.0
userid_021476,1,3,36,1,2.0
userid_021477,1,1,17,1,2.0
userid_021478,1,2,20,5,1.0
userid_021479,1,1,3,1,2.0
userid_021480,0,3,36,12,5.0
userid_021481,1,2,30,2,1.0
userid_021482,0,3,3,1,1.0
userid_021483,1,2,11,11,2.0
userid_021484,0,3,2,5,2.0
userid_021485,1,1,36,9,2.0
userid_021486,0,1,4,9,1.0
userid_021487,0,3,1,11,5.0
userid_021488,1,2,3,1,5.0
userid_021489,1,2,11,4,1.0
userid_021490,1,3,4,1,5.0
userid_021491,0,3,33,1,2.0
userid_021492,1,2,27,3,1.0
userid_021493,0,1,3,1,2.0
userid_021494,0,1,3,1,1.0
userid_021495,1,3,2,9,5.0
userid_021496,1,1,1,1,1.0
userid_021497,1,2,1,1,2.0
userid_021498,1,1,3,3,1.0
userid_021499,1,3,4,3,1.0
userid_021500,0,1,20,3,1.0
userid_021501,1,2,1,7,2.0
userid_021502,1,2,34,4,2.0
userid_021503,1,2,20,1,2.0
userid_021504,1,1,3,10,5.0
userid_021505,1,2,4,6,2.0
userid_021506,0,2,4,11,2.0
userid_021507,0,2,28,8,1.0
userid_021508,1,2,1,3,2.0
userid_021509,1,3,4,11,1.0
userid_021510,1,1,5,1,5.0
userid_021511,1,2,3,1,2.0
userid_021512,1,3,1,1,1.0
userid_021513,1,2,35,1,2.0
userid_021514,1,2,3,3,1.0
userid_021515,0,1,4,9,2.0
userid_021516,1,2,4,7,2.0
userid_021517,0,2,4,1,2.0
userid_021518,1,2,4,5,2.0
userid_021519,1,1,2,5,1.0
userid_021520,0,2,20,1,2.0
userid_021521,0,2,13,2,1.0
userid_021522,0,2,1,12,1.0
userid_021523,1,2,4,1,1.0
userid_021524,0,1,23,7,5.0
userid_021525,0,2,22,1,1.0
userid_021526,1,2,2,1,2.0
userid_021527,0,3,2,5,2.0
userid_021528,1,3,27,9,2.0
userid_021529,0,3,13,1,2.0
userid_021530,1,1,16,3,2.0
userid_021531,1,1,1,12,2.0
userid_021532,1,1,1,11,2.0
userid_021533,0,1,23,1,1.0
userid_021534,1,1,1,6,1.0
userid_021535,0,2,28,4,1.0
userid_021536,0,2,1,1,1.0
userid_021537,1,2,36,1,2.0
userid_021538,0,2,24,1,1.0
userid_021539,1,2,31,1,2.0
userid_021540,1,2,21,10,2.0
userid_021541,1,1,2,1,1.0
userid_021542,0,2,3,1,2.0
userid_021543,1,2,33,10,2.0
userid_021544,1,2,6,10,2.0
userid_021545,1,1,18,7,1.0
userid_021546,1,2,16,8,2.0
userid_021547,1,2,4,1,2.0
userid_021548,1,2,1,1,1.0
userid_021549,0,1,9,10,2.0
userid_021550,1,2,33,8,2.0
userid_021551,1,2,3,1,2.0
userid_021552,1,2,6,1,1.0
userid_021553,1,2,2,6,5.0
userid_021554,1,1,1,9,1.0
userid_021555,0,2,3,1,1.0
userid_021556,1,2,10,6,5.0
userid_021557,1,1,4,1,2.0
userid_021558,1,2,29,1,2.0
userid_021559,1,2,14,8,1.0
userid_021560,0,3,4,4,2.0
userid_021561,0,2,4,11,2.0
userid_021562,0,2,1,1,2.0
userid_021563,1,2,17,7,1.0
userid_021564,1,2,3,7,2.0
userid_021565,1,2,28,4,1.0
userid_021566,0,2,7,1,2.0
userid_021567,1,2,14,8,2.0
userid_021568,1,1,1,6,5.0
userid_021569,1,1,2,3,2.0
userid_021570,1,2,23,10,1.0
userid_021571,1,2,16,8,2.0
userid_021572,0,2,2,10,2.0
userid_021573,1,1,4,1,5.0
userid_021574,1,1,4,11,5.0
userid_021575,0,2,1,1,2.0
userid_021576,1,2,3,1,2.0
userid_021577,0,2,1,3,1.0
userid_021578,1,2,1,7,2.0
userid_021579,1,2,3,2,5.0
userid_021580,1,1,4,4,1.0
userid_021581,0,2,32,7,2.0
userid_021582,1,2,4,5,5.0
userid_021583,0,2,3,3,1.0
userid_021584,1,2,1,1,5.0
userid_021585,1,3,2,5,1.0
userid_021586,1,2,17,1,1.0
userid_021587,1,2,1,3,2.0
userid_021588,1,2,2,5,5.0
userid_021589,1,2,2,10,1.0
